Column1.1,Column1,Column1.3,Column1.4,Column1.5
TIME:3:54:43,,IR1:105,IR2:90,US:400
TIME:3:54:44,,IR1:75,IR2:90,US:21
TIME:3:54:44,,IR1:0,IR2:90,US:400
TIME:3:54:45,,IR1:75,IR2:75,US:111
TIME:3:54:46,,IR1:105,IR2:90,US:80
TIME:3:54:47,,IR1:105,IR2:75,US:71
TIME:3:54:48,,IR1:105,IR2:90,US:105
TIME:3:54:49,,IR1:105,IR2:90,US:111
TIME:3:54:49,,IR1:105,IR2:75,US:121
TIME:3:54:51,,IR1:75,IR2:90,US:254
TIME:3:54:51,,IR1:15,IR2:90,US:238
TIME:3:54:53,,IR1:0,IR2:105,US:95
TIME:3:54:54,,IR1:60,IR2:90,US:239
TIME:3:54:55,,IR1:75,IR2:75,US:52
TIME:3:54:55,,IR1:105,IR2:90,US:35
TIME:3:54:56,,IR1:105,IR2:105,US:175
TIME:3:54:58,,IR1:105,IR2:90,US:54
TIME:3:54:59,,IR1:30,IR2:105,US:191
TIME:3:54:59,,IR1:15,IR2:90,US:30
TIME:3:55:00,,IR1:0,IR2:105,US:140
TIME:3:55:01,,IR1:90,IR2:90,US:118
TIME:3:55:02,,IR1:105,IR2:135,US:136
TIME:3:55:02,,IR1:105,IR2:105,US:190
TIME:3:55:03,,IR1:105,IR2:105,US:161
TIME:3:55:04,,IR1:90,IR2:90,US:59
TIME:3:55:04,,IR1:105,IR2:90,US:57
TIME:3:55:06,,IR1:0,IR2:90,US:400
TIME:3:55:07,,IR1:0,IR2:105,US:400
TIME:3:55:09,,IR1:90,IR2:90,US:400
TIME:3:55:09,,IR1:90,IR2:90,US:400
TIME:3:55:10,,IR1:90,IR2:105,US:400
TIME:3:55:10,,IR1:90,IR2:105,US:400
TIME:3:55:11,,IR1:90,IR2:105,US:400
TIME:3:55:12,,IR1:75,IR2:90,US:400
TIME:3:55:13,,IR1:30,IR2:105,US:58
TIME:3:55:14,,IR1:75,IR2:75,US:38
TIME:3:55:15,,IR1:105,IR2:90,US:77
TIME:3:55:16,,IR1:105,IR2:90,US:58
TIME:3:55:17,,IR1:45,IR2:90,US:34
TIME:3:55:18,,IR1:60,IR2:105,US:23
TIME:3:55:18,,IR1:105,IR2:90,US:142
TIME:3:55:19,,IR1:105,IR2:105,US:228
TIME:3:55:20,,IR1:105,IR2:90,US:400
TIME:3:55:21,,IR1:105,IR2:90,US:400
TIME:3:55:22,,IR1:120,IR2:105,US:357
TIME:3:55:23,,IR1:75,IR2:105,US:39
TIME:3:55:23,,IR1:15,IR2:105,US:26
TIME:3:55:24,,IR1:15,IR2:105,US:39
TIME:3:55:25,,IR1:90,IR2:105,US:180
TIME:3:55:27,,IR1:105,IR2:105,US:74
TIME:3:55:27,,IR1:105,IR2:90,US:59
TIME:3:55:28,,IR1:105,IR2:90,US:61
TIME:3:55:29,,IR1:105,IR2:105,US:61
TIME:3:55:30,,IR1:90,IR2:120,US:36
TIME:3:55:30,,IR1:15,IR2:105,US:18
TIME:3:55:32,,IR1:105,IR2:90,US:66
TIME:3:55:33,,IR1:45,IR2:120,US:20
TIME:3:55:33,,IR1:60,IR2:90,US:63
TIME:3:55:34,,IR1:90,IR2:105,US:299
TIME:3:55:35,,IR1:105,IR2:105,US:41
TIME:3:55:36,,IR1:60,IR2:105,US:20
TIME:3:55:37,,IR1:30,IR2:105,US:259
TIME:3:55:37,,IR1:90,IR2:90,US:52
TIME:3:55:38,,IR1:15,IR2:90,US:109
TIME:3:55:39,,IR1:90,IR2:105,US:264
TIME:3:55:40,,IR1:105,IR2:90,US:160
TIME:3:55:41,,IR1:105,IR2:90,US:48
TIME:3:55:42,,IR1:30,IR2:105,US:25
TIME:3:55:42,,IR1:45,IR2:90,US:53
TIME:3:55:43,,IR1:15,IR2:90,US:109
TIME:3:55:45,,IR1:90,IR2:90,US:400
TIME:3:55:46,,IR1:105,IR2:90,US:62
TIME:3:55:47,,IR1:90,IR2:105,US:41
TIME:3:55:47,,IR1:45,IR2:105,US:14
TIME:3:55:48,,IR1:0,IR2:105,US:111
TIME:3:55:49,,IR1:15,IR2:90,US:107
TIME:3:55:49,,IR1:105,IR2:105,US:400
TIME:3:55:50,,IR1:105,IR2:90,US:400
TIME:3:55:51,,IR1:105,IR2:105,US:287
TIME:3:55:52,,IR1:135,IR2:105,US:47
TIME:3:55:53,,IR1:15,IR2:105,US:25
TIME:3:55:54,,IR1:90,IR2:90,US:86
TIME:3:55:54,,IR1:90,IR2:105,US:63
TIME:3:55:56,,IR1:30,IR2:105,US:21
TIME:3:55:56,,IR1:60,IR2:90,US:258
TIME:3:55:57,,IR1:90,IR2:120,US:400
TIME:3:55:58,,IR1:105,IR2:105,US:267
TIME:3:55:59,,IR1:105,IR2:105,US:91
TIME:3:56:00,,IR1:90,IR2:105,US:69
TIME:3:56:01,,IR1:105,IR2:105,US:47
TIME:3:56:01,,IR1:30,IR2:90,US:138
TIME:3:56:02,,IR1:30,IR2:90,US:99
TIME:3:56:02,,IR1:165,IR2:90,US:73
TIME:3:56:04,,IR1:90,IR2:105,US:29
TIME:3:56:04,,IR1:30,IR2:90,US:232
TIME:3:56:06,,IR1:45,IR2:105,US:33
TIME:3:56:07,,IR1:90,IR2:90,US:87
TIME:3:56:08,,IR1:105,IR2:90,US:60
TIME:3:56:08,,IR1:60,IR2:105,US:35
TIME:3:56:09,,IR1:45,IR2:90,US:139
TIME:3:56:11,,IR1:75,IR2:105,US:30
TIME:3:56:12,,IR1:45,IR2:105,US:133
TIME:3:56:12,,IR1:105,IR2:90,US:67
TIME:3:56:13,,IR1:105,IR2:90,US:39
TIME:3:56:14,,IR1:45,IR2:105,US:21
TIME:3:56:15,,IR1:60,IR2:105,US:269
TIME:3:56:16,,IR1:105,IR2:105,US:400
TIME:3:56:17,,IR1:105,IR2:105,US:400
TIME:3:56:19,,IR1:90,IR2:105,US:38
TIME:3:56:20,,IR1:15,IR2:105,US:19
TIME:3:56:20,,IR1:75,IR2:90,US:55
TIME:3:56:21,,IR1:60,IR2:90,US:27
TIME:3:56:22,,IR1:75,IR2:105,US:185
TIME:3:56:24,,IR1:15,IR2:90,US:21
TIME:3:56:24,,IR1:90,IR2:90,US:68
TIME:3:56:25,,IR1:45,IR2:105,US:29
TIME:3:56:26,,IR1:75,IR2:90,US:254
TIME:3:56:27,,IR1:45,IR2:105,US:196
TIME:3:56:28,,IR1:60,IR2:90,US:19
TIME:3:56:29,,IR1:105,IR2:90,US:66
TIME:3:56:29,,IR1:90,IR2:120,US:36
TIME:3:56:32,,IR1:75,IR2:105,US:160
TIME:3:56:33,,IR1:0,IR2:120,US:14
TIME:3:56:33,,IR1:75,IR2:90,US:58
TIME:3:56:34,,IR1:105,IR2:90,US:64
TIME:3:56:35,,IR1:105,IR2:105,US:50
TIME:3:56:36,,IR1:60,IR2:105,US:13
TIME:3:56:39,,IR1:120,IR2:105,US:58
TIME:3:56:40,,IR1:30,IR2:105,US:22
TIME:3:56:40,,IR1:75,IR2:90,US:400
TIME:3:56:42,,IR1:105,IR2:90,US:77
TIME:3:56:44,,IR1:0,IR2:90,US:17
TIME:3:56:46,,IR1:105,IR2:90,US:51
TIME:3:56:49,,IR1:120,IR2:90,US:38
TIME:3:56:50,,IR1:75,IR2:90,US:51
TIME:3:56:52,,IR1:105,IR2:105,US:37
TIME:3:56:53,,IR1:45,IR2:105,US:98
TIME:3:56:55,,IR1:105,IR2:105,US:56
TIME:3:56:57,,IR1:105,IR2:105,US:94
TIME:3:56:57,,IR1:105,IR2:105,US:57
TIME:3:56:59,,IR1:105,IR2:105,US:41
TIME:3:56:59,,IR1:30,IR2:105,US:22
TIME:3:57:01,,IR1:45,IR2:105,US:20
TIME:3:57:02,,IR1:90,IR2:105,US:51
TIME:3:57:03,,IR1:30,IR2:105,US:13
TIME:3:57:04,,IR1:105,IR2:105,US:77
TIME:3:57:05,,IR1:105,IR2:90,US:66
TIME:3:57:06,,IR1:105,IR2:105,US:38
TIME:3:57:07,,IR1:15,IR2:105,US:15
TIME:3:57:08,,IR1:30,IR2:90,US:400
TIME:3:57:08,,IR1:90,IR2:90,US:35
TIME:3:57:09,,IR1:105,IR2:105,US:93
TIME:3:57:11,,IR1:60,IR2:120,US:30
TIME:3:57:11,,IR1:15,IR2:90,US:77
TIME:3:57:13,,IR1:45,IR2:90,US:104
TIME:3:57:15,,IR1:105,IR2:105,US:79
TIME:3:57:16,,IR1:0,IR2:90,US:212
TIME:3:57:17,,IR1:105,IR2:105,US:125
TIME:3:57:17,,IR1:105,IR2:120,US:103
TIME:3:57:19,,IR1:90,IR2:105,US:56
TIME:3:57:20,,IR1:60,IR2:105,US:25
TIME:3:57:21,,IR1:15,IR2:105,US:258
TIME:3:57:21,,IR1:60,IR2:120,US:143
TIME:3:57:22,,IR1:105,IR2:105,US:202
TIME:3:57:23,,IR1:105,IR2:120,US:96
TIME:3:57:24,,IR1:105,IR2:105,US:32
TIME:3:57:25,,IR1:45,IR2:90,US:366
TIME:3:57:26,,IR1:105,IR2:105,US:96
TIME:3:57:27,,IR1:105,IR2:105,US:72
TIME:3:57:28,,IR1:105,IR2:90,US:64
TIME:3:57:29,,IR1:60,IR2:105,US:27
TIME:3:57:30,,IR1:90,IR2:90,US:400
TIME:3:57:30,,IR1:105,IR2:105,US:400
TIME:3:57:31,,IR1:120,IR2:105,US:400
TIME:3:57:32,,IR1:60,IR2:105,US:22
TIME:3:57:33,,IR1:45,IR2:105,US:128
TIME:3:57:34,,IR1:105,IR2:105,US:100
TIME:3:57:34,,IR1:105,IR2:90,US:65
TIME:3:57:35,,IR1:105,IR2:105,US:42
TIME:3:57:36,,IR1:105,IR2:105,US:20
TIME:3:57:39,,IR1:90,IR2:105,US:24
TIME:3:57:40,,IR1:15,IR2:90,US:11
TIME:3:57:41,,IR1:15,IR2:90,US:23
TIME:3:57:41,,IR1:90,IR2:105,US:171
TIME:3:57:42,,IR1:105,IR2:105,US:123
TIME:3:57:44,,IR1:105,IR2:105,US:54
TIME:3:57:45,,IR1:45,IR2:105,US:32
TIME:3:57:46,,IR1:15,IR2:105,US:117
TIME:3:57:46,,IR1:45,IR2:120,US:9
TIME:3:57:47,,IR1:120,IR2:105,US:135
TIME:3:57:48,,IR1:90,IR2:105,US:400
TIME:3:57:49,,IR1:105,IR2:90,US:326
TIME:3:57:49,,IR1:105,IR2:105,US:400
TIME:3:57:51,,IR1:105,IR2:105,US:400
TIME:3:57:51,,IR1:105,IR2:90,US:400
TIME:3:57:53,,IR1:105,IR2:105,US:400
TIME:3:57:53,,IR1:120,IR2:90,US:91
TIME:3:57:54,,IR1:105,IR2:90,US:63
TIME:3:57:55,,IR1:45,IR2:120,US:14
TIME:3:57:56,,IR1:45,IR2:90,US:400
TIME:3:57:57,,IR1:90,IR2:105,US:89
TIME:3:57:57,,IR1:90,IR2:120,US:82
TIME:3:57:58,,IR1:105,IR2:105,US:62
TIME:3:57:59,,IR1:60,IR2:105,US:22
TIME:3:58:00,,IR1:15,IR2:105,US:84
TIME:3:58:01,,IR1:105,IR2:90,US:177
TIME:3:58:03,,IR1:60,IR2:105,US:30
TIME:3:58:03,,IR1:45,IR2:105,US:222
TIME:3:58:05,,IR1:105,IR2:120,US:258
TIME:3:58:05,,IR1:105,IR2:105,US:136
TIME:3:58:06,,IR1:105,IR2:105,US:213
TIME:3:58:07,,IR1:60,IR2:105,US:187
TIME:3:58:08,,IR1:90,IR2:90,US:47
TIME:3:58:09,,IR1:75,IR2:90,US:32
TIME:3:58:10,,IR1:45,IR2:105,US:400
TIME:3:58:11,,IR1:75,IR2:90,US:400
TIME:3:58:11,,IR1:90,IR2:120,US:259
TIME:3:58:13,,IR1:90,IR2:105,US:134
TIME:3:58:14,,IR1:90,IR2:90,US:116
TIME:3:58:15,,IR1:90,IR2:105,US:151
TIME:3:58:16,,IR1:90,IR2:105,US:55
TIME:3:58:16,,IR1:90,IR2:105,US:36
TIME:3:58:18,,IR1:30,IR2:105,US:16
TIME:3:58:18,,IR1:75,IR2:90,US:113
TIME:3:58:20,,IR1:90,IR2:90,US:45
TIME:3:58:21,,IR1:60,IR2:105,US:149
TIME:3:58:22,,IR1:105,IR2:105,US:69
TIME:3:58:22,,IR1:105,IR2:90,US:34
TIME:3:58:23,,IR1:105,IR2:105,US:63
TIME:3:58:24,,IR1:105,IR2:90,US:45
TIME:3:58:25,,IR1:75,IR2:120,US:26
TIME:3:58:27,,IR1:105,IR2:120,US:137
TIME:3:58:27,,IR1:105,IR2:105,US:82
TIME:3:58:28,,IR1:105,IR2:90,US:61
TIME:3:58:29,,IR1:105,IR2:105,US:41
TIME:3:58:30,,IR1:15,IR2:105,US:16
TIME:3:58:31,,IR1:75,IR2:90,US:121
TIME:3:58:32,,IR1:90,IR2:105,US:102
TIME:3:58:33,,IR1:90,IR2:105,US:79
TIME:3:58:34,,IR1:105,IR2:120,US:40
TIME:3:58:36,,IR1:30,IR2:90,US:72
TIME:3:58:36,,IR1:105,IR2:105,US:54
TIME:3:58:37,,IR1:75,IR2:105,US:31
TIME:3:58:38,,IR1:30,IR2:105,US:93
TIME:3:58:39,,IR1:105,IR2:105,US:75
TIME:3:58:41,,IR1:75,IR2:120,US:32
TIME:3:58:41,,IR1:45,IR2:105,US:34
TIME:3:58:42,,IR1:45,IR2:90,US:52
TIME:3:58:43,,IR1:90,IR2:105,US:43
TIME:3:58:44,,IR1:90,IR2:105,US:36
TIME:3:58:46,,IR1:30,IR2:120,US:15
TIME:3:58:47,,IR1:60,IR2:90,US:400
TIME:3:58:48,,IR1:105,IR2:105,US:20
TIME:3:58:48,,IR1:0,IR2:105,US:58
TIME:3:58:49,,IR1:75,IR2:90,US:124
TIME:3:58:50,,IR1:105,IR2:120,US:107
TIME:3:58:53,,IR1:75,IR2:105,US:36
TIME:3:58:53,,IR1:15,IR2:120,US:36
TIME:3:58:54,,IR1:90,IR2:105,US:236
TIME:3:58:56,,IR1:105,IR2:90,US:35
TIME:3:58:57,,IR1:30,IR2:90,US:15
TIME:3:58:58,,IR1:30,IR2:90,US:60
TIME:3:58:58,,IR1:105,IR2:90,US:26
TIME:3:58:59,,IR1:60,IR2:105,US:143
TIME:3:59:00,,IR1:90,IR2:105,US:122
TIME:3:59:01,,IR1:90,IR2:105,US:102
TIME:3:59:04,,IR1:105,IR2:120,US:400
TIME:3:59:05,,IR1:105,IR2:90,US:65
TIME:3:59:06,,IR1:45,IR2:105,US:33
TIME:3:59:06,,IR1:15,IR2:105,US:52
TIME:3:59:08,,IR1:75,IR2:105,US:137
TIME:3:59:09,,IR1:45,IR2:105,US:27
TIME:3:59:10,,IR1:30,IR2:90,US:43
TIME:3:59:10,,IR1:90,IR2:90,US:46
TIME:3:59:11,,IR1:45,IR2:105,US:24
TIME:3:59:12,,IR1:0,IR2:105,US:18
TIME:3:59:13,,IR1:90,IR2:105,US:40
TIME:3:59:14,,IR1:105,IR2:105,US:123
TIME:3:59:15,,IR1:75,IR2:105,US:30
TIME:3:59:17,,IR1:150,IR2:105,US:48
TIME:3:59:18,,IR1:105,IR2:105,US:80
TIME:3:59:19,,IR1:105,IR2:105,US:88
TIME:3:59:20,,IR1:120,IR2:105,US:69
TIME:3:59:21,,IR1:105,IR2:120,US:43
TIME:3:59:22,,IR1:75,IR2:75,US:69
TIME:3:59:23,,IR1:30,IR2:90,US:31
TIME:3:59:23,,IR1:45,IR2:90,US:163
TIME:3:59:24,,IR1:90,IR2:105,US:42
TIME:3:59:25,,IR1:60,IR2:90,US:24
TIME:3:59:26,,IR1:15,IR2:105,US:12
TIME:3:59:27,,IR1:105,IR2:105,US:91
TIME:3:59:29,,IR1:120,IR2:90,US:47
TIME:3:59:30,,IR1:60,IR2:90,US:25
TIME:3:59:30,,IR1:15,IR2:105,US:127
TIME:3:59:31,,IR1:60,IR2:90,US:49
TIME:3:59:32,,IR1:105,IR2:105,US:38
TIME:3:59:33,,IR1:30,IR2:105,US:12
TIME:3:59:34,,IR1:105,IR2:105,US:67
TIME:3:59:34,,IR1:135,IR2:105,US:51
TIME:3:59:35,,IR1:90,IR2:90,US:33
TIME:3:59:37,,IR1:45,IR2:90,US:83
TIME:3:59:37,,IR1:15,IR2:75,US:52
TIME:3:59:38,,IR1:75,IR2:90,US:158
TIME:3:59:39,,IR1:105,IR2:105,US:118
TIME:3:59:41,,IR1:15,IR2:90,US:44
TIME:3:59:41,,IR1:60,IR2:90,US:201
TIME:3:59:42,,IR1:105,IR2:90,US:268
TIME:3:59:43,,IR1:105,IR2:90,US:236
TIME:3:59:44,,IR1:105,IR2:90,US:205
TIME:3:59:45,,IR1:105,IR2:90,US:188
TIME:3:59:46,,IR1:105,IR2:90,US:48
TIME:3:59:47,,IR1:105,IR2:90,US:51
TIME:3:59:48,,IR1:60,IR2:105,US:28
TIME:3:59:49,,IR1:30,IR2:90,US:18
TIME:3:59:50,,IR1:60,IR2:90,US:400
TIME:3:59:50,,IR1:105,IR2:90,US:230
TIME:3:59:51,,IR1:30,IR2:105,US:26
TIME:3:59:53,,IR1:90,IR2:90,US:104
TIME:3:59:54,,IR1:105,IR2:105,US:65
TIME:3:59:54,,IR1:90,IR2:105,US:57
TIME:3:59:55,,IR1:60,IR2:105,US:38
TIME:3:59:56,,IR1:45,IR2:105,US:106
TIME:3:59:57,,IR1:45,IR2:105,US:42
TIME:3:59:58,,IR1:30,IR2:105,US:19
TIME:3:59:59,,IR1:45,IR2:105,US:64
TIME:4:00:00,,IR1:30,IR2:105,US:90
TIME:4:00:01,,IR1:90,IR2:90,US:103
TIME:4:00:02,,IR1:105,IR2:105,US:78
TIME:4:00:03,,IR1:90,IR2:105,US:54
TIME:4:00:04,,IR1:45,IR2:90,US:20
TIME:4:00:05,,IR1:90,IR2:90,US:117
TIME:4:00:05,,IR1:105,IR2:105,US:44
TIME:4:00:07,,IR1:90,IR2:105,US:400
TIME:4:00:09,,IR1:90,IR2:90,US:132
TIME:4:00:09,,IR1:120,IR2:90,US:116
TIME:4:00:10,,IR1:0,IR2:105,US:100
TIME:4:00:12,,IR1:105,IR2:90,US:79
TIME:4:00:13,,IR1:105,IR2:90,US:59
TIME:4:00:13,,IR1:105,IR2:120,US:43
TIME:4:00:14,,IR1:45,IR2:105,US:20
TIME:4:00:15,,IR1:30,IR2:90,US:76
TIME:4:00:17,,IR1:75,IR2:90,US:202
TIME:4:00:18,,IR1:105,IR2:90,US:30
TIME:4:00:18,,IR1:45,IR2:105,US:18
TIME:4:00:20,,IR1:90,IR2:90,US:41
TIME:4:00:21,,IR1:90,IR2:105,US:28
TIME:4:00:22,,IR1:60,IR2:105,US:15
TIME:4:00:22,,IR1:15,IR2:90,US:21
TIME:4:00:23,,IR1:90,IR2:105,US:34
TIME:4:00:24,,IR1:60,IR2:105,US:16
TIME:4:00:25,,IR1:45,IR2:105,US:54
TIME:4:00:27,,IR1:105,IR2:105,US:57
TIME:4:00:28,,IR1:0,IR2:90,US:106
TIME:4:00:29,,IR1:90,IR2:105,US:98
TIME:4:00:30,,IR1:105,IR2:105,US:65
TIME:4:00:32,,IR1:75,IR2:105,US:31
TIME:4:00:33,,IR1:90,IR2:105,US:26
TIME:4:00:33,,IR1:75,IR2:105,US:19
TIME:4:00:34,,IR1:120,IR2:90,US:41
TIME:4:00:35,,IR1:90,IR2:90,US:24
TIME:4:00:36,,IR1:15,IR2:105,US:14
TIME:4:00:37,,IR1:105,IR2:90,US:42
TIME:4:00:38,,IR1:75,IR2:120,US:29
TIME:4:00:39,,IR1:90,IR2:90,US:46
TIME:4:00:41,,IR1:120,IR2:105,US:142
TIME:4:00:42,,IR1:15,IR2:105,US:16
TIME:4:00:43,,IR1:105,IR2:90,US:400
TIME:4:00:45,,IR1:30,IR2:90,US:18
TIME:4:00:45,,IR1:45,IR2:90,US:13
TIME:4:00:46,,IR1:90,IR2:75,US:85
TIME:4:00:48,,IR1:105,IR2:105,US:47
TIME:4:00:50,,IR1:30,IR2:105,US:14
TIME:4:00:51,,IR1:90,IR2:105,US:61
TIME:4:00:51,,IR1:105,IR2:90,US:16
TIME:4:00:53,,IR1:15,IR2:90,US:40
TIME:4:00:53,,IR1:15,IR2:105,US:215
TIME:4:00:55,,IR1:75,IR2:90,US:64
TIME:4:00:55,,IR1:90,IR2:90,US:31
TIME:4:00:56,,IR1:90,IR2:105,US:26
TIME:4:00:57,,IR1:15,IR2:105,US:44
TIME:4:00:58,,IR1:15,IR2:90,US:44
TIME:4:00:59,,IR1:105,IR2:90,US:77
TIME:4:01:00,,IR1:30,IR2:105,US:18
TIME:4:01:02,,IR1:30,IR2:90,US:176
TIME:4:01:04,,IR1:90,IR2:90,US:400
TIME:4:01:04,,IR1:90,IR2:90,US:400
TIME:4:01:05,,IR1:0,IR2:90,US:5
TIME:4:01:06,,IR1:105,IR2:90,US:39
TIME:4:01:08,,IR1:15,IR2:90,US:26
TIME:4:01:09,,IR1:0,IR2:105,US:156
TIME:4:01:10,,IR1:45,IR2:90,US:83
TIME:4:01:11,,IR1:105,IR2:105,US:163
TIME:4:01:12,,IR1:90,IR2:105,US:134
TIME:4:01:12,,IR1:45,IR2:90,US:45
TIME:4:01:14,,IR1:90,IR2:105,US:60
TIME:4:01:15,,IR1:105,IR2:105,US:31
TIME:4:01:17,,IR1:30,IR2:90,US:400
TIME:4:01:18,,IR1:45,IR2:120,US:19
TIME:4:01:20,,IR1:60,IR2:75,US:98
TIME:4:01:21,,IR1:15,IR2:75,US:5
TIME:4:01:22,,IR1:75,IR2:60,US:79
TIME:4:01:24,,IR1:105,IR2:60,US:37
TIME:4:01:26,,IR1:45,IR2:90,US:165
TIME:4:01:27,,IR1:120,IR2:60,US:90
TIME:4:01:28,,IR1:120,IR2:60,US:94
TIME:4:01:29,,IR1:90,IR2:60,US:36
TIME:4:01:30,,IR1:15,IR2:60,US:18
TIME:4:01:30,,IR1:15,IR2:30,US:58
TIME:4:01:31,,IR1:105,IR2:0,US:128
TIME:4:01:33,,IR1:90,IR2:0,US:400
TIME:4:01:34,,IR1:105,IR2:0,US:400
TIME:4:01:35,,IR1:75,IR2:0,US:31
TIME:4:01:36,,IR1:15,IR2:60,US:15
TIME:4:01:37,,IR1:0,IR2:30,US:123
TIME:4:01:37,,IR1:45,IR2:0,US:135
TIME:4:01:38,,IR1:105,IR2:30,US:105
TIME:4:01:39,,IR1:60,IR2:30,US:84
TIME:4:01:40,,IR1:105,IR2:30,US:400
TIME:4:01:41,,IR1:105,IR2:30,US:400
TIME:4:01:42,,IR1:45,IR2:60,US:23
TIME:4:01:44,,IR1:105,IR2:60,US:114
TIME:4:01:45,,IR1:105,IR2:30,US:94
TIME:4:01:47,,IR1:60,IR2:60,US:85
TIME:4:01:47,,IR1:45,IR2:30,US:173
TIME:4:01:49,,IR1:105,IR2:60,US:33
TIME:4:01:50,,IR1:15,IR2:0,US:145
TIME:4:01:52,,IR1:105,IR2:0,US:66
TIME:4:01:53,,IR1:45,IR2:0,US:19
TIME:4:01:55,,IR1:15,IR2:0,US:104
TIME:4:01:57,,IR1:105,IR2:0,US:88
TIME:4:01:58,,IR1:60,IR2:0,US:39
TIME:4:01:59,,IR1:0,IR2:0,US:108
TIME:4:02:00,,IR1:105,IR2:0,US:47
TIME:4:02:01,,IR1:75,IR2:0,US:26
TIME:4:02:02,,IR1:45,IR2:0,US:13
TIME:4:02:03,,IR1:15,IR2:0,US:364
TIME:4:02:04,,IR1:75,IR2:0,US:180
TIME:4:02:05,,IR1:90,IR2:0,US:111
TIME:4:02:06,,IR1:120,IR2:0,US:150
TIME:4:02:07,,IR1:90,IR2:0,US:36
TIME:4:02:07,,IR1:30,IR2:0,US:17
TIME:4:02:08,,IR1:90,IR2:0,US:101
TIME:4:02:09,,IR1:105,IR2:0,US:29
TIME:4:02:10,,IR1:15,IR2:0,US:17
TIME:4:02:11,,IR1:90,IR2:0,US:24
TIME:4:02:13,,IR1:75,IR2:0,US:87
TIME:4:02:13,,IR1:105,IR2:0,US:49
TIME:4:02:14,,IR1:45,IR2:0,US:24
TIME:4:02:38,,IR1:0,IR2:0,US:50
TIME:4:02:38,,IR1:0,IR2:0,US:57
TIME:4:02:39,,IR1:0,IR2:0,US:51
TIME:4:02:41,,IR1:0,IR2:0,US:43
TIME:4:02:41,,IR1:0,IR2:0,US:50
TIME:4:02:41,,IR1:0,IR2:0,US:51
TIME:4:02:43,,IR1:0,IR2:0,US:51
TIME:4:02:43,,IR1:0,IR2:0,US:50
TIME:4:02:43,,IR1:0,IR2:0,US:51
TIME:4:02:44,,IR1:0,IR2:0,US:53
TIME:4:02:46,,IR1:0,IR2:0,US:95
TIME:4:02:46,,IR1:0,IR2:0,US:105
TIME:4:02:46,,IR1:0,IR2:0,US:109
TIME:4:02:47,,IR1:0,IR2:0,US:400
TIME:4:02:47,,IR1:0,IR2:0,US:162
TIME:4:02:47,,IR1:0,IR2:0,US:41
TIME:4:02:50,,IR1:0,IR2:0,US:50
TIME:4:02:50,,IR1:0,IR2:0,US:43
TIME:4:02:50,,IR1:0,IR2:2985,US:45
TIME:4:02:51,,IR1:0,IR2:60,US:42
TIME:4:02:51,,IR1:0,IR2:60,US:42
TIME:4:02:51,,IR1:0,IR2:900,US:45
TIME:4:02:52,,IR1:0,IR2:5535,US:47
TIME:4:02:54,,IR1:0,IR2:2205,US:38
TIME:4:02:54,,IR1:0,IR2:8295,US:47
TIME:4:02:54,,IR1:0,IR2:1485,US:45
TIME:4:02:55,,IR1:0,IR2:0,US:58
TIME:4:02:55,,IR1:0,IR2:45,US:53
TIME:4:02:55,,IR1:0,IR2:0,US:47
TIME:4:02:55,,IR1:0,IR2:0,US:41
TIME:4:02:57,,IR1:0,IR2:0,US:34
TIME:4:02:58,,IR1:0,IR2:0,US:5
TIME:4:02:58,,IR1:0,IR2:0,US:3
TIME:4:02:58,,IR1:120,IR2:120,US:2
TIME:4:02:58,,IR1:150,IR2:150,US:2
TIME:4:02:59,,IR1:135,IR2:150,US:2
TIME:4:02:59,,IR1:135,IR2:150,US:2
TIME:4:03:01,,IR1:135,IR2:150,US:1
TIME:4:03:01,,IR1:150,IR2:150,US:2
TIME:4:03:02,,IR1:150,IR2:150,US:1
TIME:4:03:02,,IR1:150,IR2:135,US:1
TIME:4:03:02,,IR1:150,IR2:135,US:1
TIME:4:03:03,,IR1:135,IR2:135,US:1
TIME:4:03:03,,IR1:120,IR2:105,US:1
TIME:4:03:08,,IR1:180,IR2:135,US:1
TIME:4:03:09,,IR1:120,IR2:120,US:1
TIME:4:03:09,,IR1:135,IR2:135,US:1
TIME:4:03:09,,IR1:105,IR2:75,US:1
TIME:4:03:11,,IR1:45,IR2:30,US:1
TIME:4:03:12,,IR1:0,IR2:0,US:8
TIME:4:03:13,,IR1:0,IR2:0,US:11
TIME:4:03:13,,IR1:0,IR2:0,US:46
